8000
9000
11500
12500
9500
8500
8500
11000
9500
9500
7000
9000
7000
7500
8000
8500
8500
8500
7500
8500
9500
8500
9500
7500
8500
8500
8500
8000
9000
7500
8000
8500
9000
14500
8500
